Jahr,Fachbereich,Staatsangehörigkeit (Kategorie),Hochschule,Anzahl
1986,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Schweiz,UZH,0
1986,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Ausland,UZH,0
1986,99.99 Fach nicht zuteilbar,Schweiz,UZH,0
1986,99.99 Fach nicht zuteilbar,Ausland,UZH,0
1986,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Schweiz,UZH,0
1986,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Ausland,UZH,0
1986,8.1 Zentrale Verwaltung,Schweiz,UZH,0
1986,8.1 Zentrale Verwaltung,Ausland,UZH,0
1986,8.2 Zentrale Bibliotheken,Schweiz,UZH,0
1986,8.2 Zentrale Bibliotheken,Ausland,UZH,0
1986,8.3 Technische Dienste und Logistik,Schweiz,UZH,0
1986,8.3 Technische Dienste und Logistik,Ausland,UZH,0
1986,8.4 Dienstleistungen für Mitarbeitende und Studierende,Schweiz,UZH,0
1986,8.4 Dienstleistungen für Mitarbeitende und Studierende,Ausland,UZH,0
1987,1.1 Theologie,Schweiz,UZH,60
1987,1.1 Theologie,Ausland,UZH,19
1987,1.2 Sprach- und Literaturwissenschaften,Schweiz,UZH,240
1987,1.2 Sprach- und Literaturwissenschaften,Ausland,UZH,69
1987,1.3 Historische und Kulturwissenschaften,Schweiz,UZH,203
1987,1.3 Historische und Kulturwissenschaften,Ausland,UZH,24
1987,1.4 Sozialwissenschaften,Schweiz,UZH,304
1987,1.4 Sozialwissenschaften,Ausland,UZH,50
1987,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Schweiz,UZH,359
1987,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Ausland,UZH,59
1987,2 Wirtschaftswissenschaften,Schweiz,UZH,265
1987,2 Wirtschaftswissenschaften,Ausland,UZH,50
1987,3 Recht,Schweiz,UZH,196
1987,3 Recht,Ausland,UZH,14
1987,4.1 Exakte Wissenschaften,Schweiz,UZH,109
1987,4.1 Exakte Wissenschaften,Ausland,UZH,41
1987,4.2 Naturwissenschaften,Schweiz,UZH,584
1987,4.2 Naturwissenschaften,Ausland,UZH,105
1987,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Schweiz,UZH,127
1987,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Ausland,UZH,17
1987,5.1 Humanmedizin,Schweiz,UZH,1195
1987,5.1 Humanmedizin,Ausland,UZH,275
1987,5.2 Zahnmedizin,Schweiz,UZH,286
1987,5.2 Zahnmedizin,Ausland,UZH,52
1987,5.3 Veterinärmedizin,Schweiz,UZH,333
1987,5.3 Veterinärmedizin,Ausland,UZH,51
1987,5.4 Pharmazie,Schweiz,UZH,6
1987,5.4 Pharmazie,Ausland,UZH,0
1987,5.5 Medizin und Pharmazie übergreifend/übrige,Schweiz,UZH,5
1987,5.5 Medizin und Pharmazie übergreifend/übrige,Ausland,UZH,0
1987,6.1 Bauwesen und Geodäsie,Schweiz,UZH,0
1987,6.1 Bauwesen und Geodäsie,Ausland,UZH,0
1987,6.2 Maschinen- und Elektroingenieurwissenschaften,Schweiz,UZH,0
1987,6.2 Maschinen- und Elektroingenieurwissenschaften,Ausland,UZH,0
1987,6.3 Agrar- und Forstwissenschaften,Schweiz,UZH,0
1987,6.3 Agrar- und Forstwissenschaften,Ausland,UZH,0
1987,6.4 Technische Wissenschaften übergreifend/übrige,Schweiz,UZH,0
1987,6.4 Technische Wissenschaften übergreifend/übrige,Ausland,UZH,0
1987,7 Interdisziplinäre und Andere,Schweiz,UZH,0
1987,7 Interdisziplinäre und Andere,Ausland,UZH,0
1987,8.5 Zentrale Verwaltung (bis 2001),Schweiz,UZH,172
1987,8.5 Zentrale Verwaltung (bis 2001),Ausland,UZH,13
1987,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Schweiz,UZH,11
1987,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Ausland,UZH,0
1987,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Schweiz,UZH,0
1987,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Ausland,UZH,0
1987,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Schweiz,UZH,0
1987,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Ausland,UZH,0
1987,99.99 Fach nicht zuteilbar,Schweiz,UZH,0
1987,99.99 Fach nicht zuteilbar,Ausland,UZH,0
1987,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Schweiz,UZH,0
1987,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Ausland,UZH,0
1987,8.1 Zentrale Verwaltung,Schweiz,UZH,0
1987,8.1 Zentrale Verwaltung,Ausland,UZH,0
1987,8.2 Zentrale Bibliotheken,Schweiz,UZH,0
1987,8.2 Zentrale Bibliotheken,Ausland,UZH,0
1987,8.3 Technische Dienste und Logistik,Schweiz,UZH,0
1987,8.3 Technische Dienste und Logistik,Ausland,UZH,0
1987,8.4 Dienstleistungen für Mitarbeitende und Studierende,Schweiz,UZH,0
1987,8.4 Dienstleistungen für Mitarbeitende und Studierende,Ausland,UZH,0
1988,1.1 Theologie,Schweiz,UZH,65
1988,1.1 Theologie,Ausland,UZH,29
1988,1.2 Sprach- und Literaturwissenschaften,Schweiz,UZH,267
1988,1.2 Sprach- und Literaturwissenschaften,Ausland,UZH,61
1988,1.3 Historische und Kulturwissenschaften,Schweiz,UZH,202
1988,1.3 Historische und Kulturwissenschaften,Ausland,UZH,34
1988,1.4 Sozialwissenschaften,Schweiz,UZH,286
1988,1.4 Sozialwissenschaften,Ausland,UZH,57
1988,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Schweiz,UZH,573
1988,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Ausland,UZH,79
1988,2 Wirtschaftswissenschaften,Schweiz,UZH,277
1988,2 Wirtschaftswissenschaften,Ausland,UZH,67
1988,3 Recht,Schweiz,UZH,192
1988,3 Recht,Ausland,UZH,13
1988,4.1 Exakte Wissenschaften,Schweiz,UZH,110
1988,4.1 Exakte Wissenschaften,Ausland,UZH,41
1988,4.2 Naturwissenschaften,Schweiz,UZH,569
1988,4.2 Naturwissenschaften,Ausland,UZH,106
1988,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Schweiz,UZH,209
1988,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Ausland,UZH,22
1988,5.1 Humanmedizin,Schweiz,UZH,1220
1988,5.1 Humanmedizin,Ausland,UZH,284
1988,5.2 Zahnmedizin,Schweiz,UZH,275
1988,5.2 Zahnmedizin,Ausland,UZH,65
1988,5.3 Veterinärmedizin,Schweiz,UZH,345
1988,5.3 Veterinärmedizin,Ausland,UZH,70
1988,5.4 Pharmazie,Schweiz,UZH,7
1988,5.4 Pharmazie,Ausland,UZH,0
1988,5.5 Medizin und Pharmazie übergreifend/übrige,Schweiz,UZH,5
1988,5.5 Medizin und Pharmazie übergreifend/übrige,Ausland,UZH,0
1988,6.1 Bauwesen und Geodäsie,Schweiz,UZH,0
1988,6.1 Bauwesen und Geodäsie,Ausland,UZH,0
1988,6.2 Maschinen- und Elektroingenieurwissenschaften,Schweiz,UZH,0
1988,6.2 Maschinen- und Elektroingenieurwissenschaften,Ausland,UZH,0
1988,6.3 Agrar- und Forstwissenschaften,Schweiz,UZH,0
1988,6.3 Agrar- und Forstwissenschaften,Ausland,UZH,0
1988,6.4 Technische Wissenschaften übergreifend/übrige,Schweiz,UZH,0
1988,6.4 Technische Wissenschaften übergreifend/übrige,Ausland,UZH,0
1988,7 Interdisziplinäre und Andere,Schweiz,UZH,0
1988,7 Interdisziplinäre und Andere,Ausland,UZH,0
1988,8.5 Zentrale Verwaltung (bis 2001),Schweiz,UZH,263
1988,8.5 Zentrale Verwaltung (bis 2001),Ausland,UZH,188
1988,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Schweiz,UZH,12
1988,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Ausland,UZH,0
1988,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Schweiz,UZH,0
1988,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Ausland,UZH,0
1988,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Schweiz,UZH,0
1988,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Ausland,UZH,0
1988,99.99 Fach nicht zuteilbar,Schweiz,UZH,3
1988,99.99 Fach nicht zuteilbar,Ausland,UZH,0
1988,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Schweiz,UZH,0
1988,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Ausland,UZH,0
1988,8.1 Zentrale Verwaltung,Schweiz,UZH,0
1988,8.1 Zentrale Verwaltung,Ausland,UZH,0
1988,8.2 Zentrale Bibliotheken,Schweiz,UZH,0
1988,8.2 Zentrale Bibliotheken,Ausland,UZH,0
1988,8.3 Technische Dienste und Logistik,Schweiz,UZH,0
1988,8.3 Technische Dienste und Logistik,Ausland,UZH,0
1988,8.4 Dienstleistungen für Mitarbeitende und Studierende,Schweiz,UZH,0
1988,8.4 Dienstleistungen für Mitarbeitende und Studierende,Ausland,UZH,0
1989,1.1 Theologie,Schweiz,UZH,71
1989,1.1 Theologie,Ausland,UZH,20
1989,1.2 Sprach- und Literaturwissenschaften,Schweiz,UZH,272
1989,1.2 Sprach- und Literaturwissenschaften,Ausland,UZH,65
1989,1.3 Historische und Kulturwissenschaften,Schweiz,UZH,213
1989,1.3 Historische und Kulturwissenschaften,Ausland,UZH,33
1989,1.4 Sozialwissenschaften,Schweiz,UZH,284
1989,1.4 Sozialwissenschaften,Ausland,UZH,59
1989,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Schweiz,UZH,406
1989,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Ausland,UZH,63
1989,2 Wirtschaftswissenschaften,Schweiz,UZH,290
1989,2 Wirtschaftswissenschaften,Ausland,UZH,68
1989,3 Recht,Schweiz,UZH,199
1989,3 Recht,Ausland,UZH,15
1989,4.1 Exakte Wissenschaften,Schweiz,UZH,109
1989,4.1 Exakte Wissenschaften,Ausland,UZH,48
1989,4.2 Naturwissenschaften,Schweiz,UZH,578
1989,4.2 Naturwissenschaften,Ausland,UZH,121
1989,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Schweiz,UZH,145
1989,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Ausland,UZH,8
1989,5.1 Humanmedizin,Schweiz,UZH,1222
1989,5.1 Humanmedizin,Ausland,UZH,290
1989,5.2 Zahnmedizin,Schweiz,UZH,267
1989,5.2 Zahnmedizin,Ausland,UZH,69
1989,5.3 Veterinärmedizin,Schweiz,UZH,356
1989,5.3 Veterinärmedizin,Ausland,UZH,63
1989,5.4 Pharmazie,Schweiz,UZH,7
1989,5.4 Pharmazie,Ausland,UZH,1
1989,5.5 Medizin und Pharmazie übergreifend/übrige,Schweiz,UZH,5
1989,5.5 Medizin und Pharmazie übergreifend/übrige,Ausland,UZH,0
1989,6.1 Bauwesen und Geodäsie,Schweiz,UZH,0
1989,6.1 Bauwesen und Geodäsie,Ausland,UZH,0
1989,6.2 Maschinen- und Elektroingenieurwissenschaften,Schweiz,UZH,0
1989,6.2 Maschinen- und Elektroingenieurwissenschaften,Ausland,UZH,0
1989,6.3 Agrar- und Forstwissenschaften,Schweiz,UZH,0
1989,6.3 Agrar- und Forstwissenschaften,Ausland,UZH,0
1989,6.4 Technische Wissenschaften übergreifend/übrige,Schweiz,UZH,0
1989,6.4 Technische Wissenschaften übergreifend/übrige,Ausland,UZH,0
1989,7 Interdisziplinäre und Andere,Schweiz,UZH,0
1989,7 Interdisziplinäre und Andere,Ausland,UZH,0
1989,8.5 Zentrale Verwaltung (bis 2001),Schweiz,UZH,264
1989,8.5 Zentrale Verwaltung (bis 2001),Ausland,UZH,176
1989,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Schweiz,UZH,11
1989,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Ausland,UZH,1
1989,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Schweiz,UZH,0
1989,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Ausland,UZH,0
1989,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Schweiz,UZH,0
1989,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Ausland,UZH,0
1989,99.99 Fach nicht zuteilbar,Schweiz,UZH,11
1989,99.99 Fach nicht zuteilbar,Ausland,UZH,0
1989,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Schweiz,UZH,0
1989,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Ausland,UZH,0
1989,8.1 Zentrale Verwaltung,Schweiz,UZH,0
1989,8.1 Zentrale Verwaltung,Ausland,UZH,0
1989,8.2 Zentrale Bibliotheken,Schweiz,UZH,0
1989,8.2 Zentrale Bibliotheken,Ausland,UZH,0
1989,8.3 Technische Dienste und Logistik,Schweiz,UZH,0
1989,8.3 Technische Dienste und Logistik,Ausland,UZH,0
1989,8.4 Dienstleistungen für Mitarbeitende und Studierende,Schweiz,UZH,0
1989,8.4 Dienstleistungen für Mitarbeitende und Studierende,Ausland,UZH,0
1990,1.1 Theologie,Schweiz,UZH,70
1990,1.1 Theologie,Ausland,UZH,18
1990,1.2 Sprach- und Literaturwissenschaften,Schweiz,UZH,287
1990,1.2 Sprach- und Literaturwissenschaften,Ausland,UZH,71
1990,1.3 Historische und Kulturwissenschaften,Schweiz,UZH,206
1990,1.3 Historische und Kulturwissenschaften,Ausland,UZH,30
1990,1.4 Sozialwissenschaften,Schweiz,UZH,311
1990,1.4 Sozialwissenschaften,Ausland,UZH,54
1990,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Schweiz,UZH,409
1990,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Ausland,UZH,61
1990,2 Wirtschaftswissenschaften,Schweiz,UZH,291
1990,2 Wirtschaftswissenschaften,Ausland,UZH,75
1990,3 Recht,Schweiz,UZH,212
1990,3 Recht,Ausland,UZH,17
1990,4.1 Exakte Wissenschaften,Schweiz,UZH,109
1990,4.1 Exakte Wissenschaften,Ausland,UZH,53
1990,4.2 Naturwissenschaften,Schweiz,UZH,563
1990,4.2 Naturwissenschaften,Ausland,UZH,147
1990,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Schweiz,UZH,150
1990,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Ausland,UZH,14
1990,5.1 Humanmedizin,Schweiz,UZH,1244
1990,5.1 Humanmedizin,Ausland,UZH,309
1990,5.2 Zahnmedizin,Schweiz,UZH,279
1990,5.2 Zahnmedizin,Ausland,UZH,69
1990,5.3 Veterinärmedizin,Schweiz,UZH,368
1990,5.3 Veterinärmedizin,Ausland,UZH,64
1990,5.4 Pharmazie,Schweiz,UZH,7
1990,5.4 Pharmazie,Ausland,UZH,1
1990,5.5 Medizin und Pharmazie übergreifend/übrige,Schweiz,UZH,6
1990,5.5 Medizin und Pharmazie übergreifend/übrige,Ausland,UZH,0
1990,6.1 Bauwesen und Geodäsie,Schweiz,UZH,0
1990,6.1 Bauwesen und Geodäsie,Ausland,UZH,0
1990,6.2 Maschinen- und Elektroingenieurwissenschaften,Schweiz,UZH,0
1990,6.2 Maschinen- und Elektroingenieurwissenschaften,Ausland,UZH,0
1990,6.3 Agrar- und Forstwissenschaften,Schweiz,UZH,0
1990,6.3 Agrar- und Forstwissenschaften,Ausland,UZH,0
1990,6.4 Technische Wissenschaften übergreifend/übrige,Schweiz,UZH,0
1990,6.4 Technische Wissenschaften übergreifend/übrige,Ausland,UZH,0
1990,7 Interdisziplinäre und Andere,Schweiz,UZH,0
1990,7 Interdisziplinäre und Andere,Ausland,UZH,0
1990,8.5 Zentrale Verwaltung (bis 2001),Schweiz,UZH,264
1990,8.5 Zentrale Verwaltung (bis 2001),Ausland,UZH,188
1990,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Schweiz,UZH,12
1990,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Ausland,UZH,0
1990,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Schweiz,UZH,0
1990,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Ausland,UZH,0
1990,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Schweiz,UZH,0
1990,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Ausland,UZH,0
1990,99.99 Fach nicht zuteilbar,Schweiz,UZH,0
1990,99.99 Fach nicht zuteilbar,Ausland,UZH,0
1990,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Schweiz,UZH,0
1990,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Ausland,UZH,0
1990,8.1 Zentrale Verwaltung,Schweiz,UZH,0
1990,8.1 Zentrale Verwaltung,Ausland,UZH,0
1990,8.2 Zentrale Bibliotheken,Schweiz,UZH,0
1990,8.2 Zentrale Bibliotheken,Ausland,UZH,0
1990,8.3 Technische Dienste und Logistik,Schweiz,UZH,0
1990,8.3 Technische Dienste und Logistik,Ausland,UZH,0
1990,8.4 Dienstleistungen für Mitarbeitende und Studierende,Schweiz,UZH,0
1990,8.4 Dienstleistungen für Mitarbeitende und Studierende,Ausland,UZH,0
1991,1.1 Theologie,Schweiz,UZH,73
1991,1.1 Theologie,Ausland,UZH,18
1991,1.2 Sprach- und Literaturwissenschaften,Schweiz,UZH,292
1991,1.2 Sprach- und Literaturwissenschaften,Ausland,UZH,69
1991,1.3 Historische und Kulturwissenschaften,Schweiz,UZH,208
1991,1.3 Historische und Kulturwissenschaften,Ausland,UZH,31
1991,1.4 Sozialwissenschaften,Schweiz,UZH,312
1991,1.4 Sozialwissenschaften,Ausland,UZH,53
1991,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Schweiz,UZH,411
1991,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Ausland,UZH,61
1991,2 Wirtschaftswissenschaften,Schweiz,UZH,300
1991,2 Wirtschaftswissenschaften,Ausland,UZH,73
1991,3 Recht,Schweiz,UZH,213
1991,3 Recht,Ausland,UZH,17
1991,4.1 Exakte Wissenschaften,Schweiz,UZH,111
1991,4.1 Exakte Wissenschaften,Ausland,UZH,53
1991,4.2 Naturwissenschaften,Schweiz,UZH,573
1991,4.2 Naturwissenschaften,Ausland,UZH,144
1991,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Schweiz,UZH,154
1991,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Ausland,UZH,13
1991,5.1 Humanmedizin,Schweiz,UZH,1245
1991,5.1 Humanmedizin,Ausland,UZH,315
1991,5.2 Zahnmedizin,Schweiz,UZH,283
1991,5.2 Zahnmedizin,Ausland,UZH,70
1991,5.3 Veterinärmedizin,Schweiz,UZH,371
1991,5.3 Veterinärmedizin,Ausland,UZH,64
1991,5.4 Pharmazie,Schweiz,UZH,7
1991,5.4 Pharmazie,Ausland,UZH,1
1991,5.5 Medizin und Pharmazie übergreifend/übrige,Schweiz,UZH,6
1991,5.5 Medizin und Pharmazie übergreifend/übrige,Ausland,UZH,0
1991,6.1 Bauwesen und Geodäsie,Schweiz,UZH,0
1991,6.1 Bauwesen und Geodäsie,Ausland,UZH,0
1991,6.2 Maschinen- und Elektroingenieurwissenschaften,Schweiz,UZH,0
1991,6.2 Maschinen- und Elektroingenieurwissenschaften,Ausland,UZH,0
1991,6.3 Agrar- und Forstwissenschaften,Schweiz,UZH,0
1991,6.3 Agrar- und Forstwissenschaften,Ausland,UZH,0
1991,6.4 Technische Wissenschaften übergreifend/übrige,Schweiz,UZH,0
1991,6.4 Technische Wissenschaften übergreifend/übrige,Ausland,UZH,0
1991,7 Interdisziplinäre und Andere,Schweiz,UZH,0
1991,7 Interdisziplinäre und Andere,Ausland,UZH,0
1991,8.5 Zentrale Verwaltung (bis 2001),Schweiz,UZH,264
1991,8.5 Zentrale Verwaltung (bis 2001),Ausland,UZH,185
1991,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Schweiz,UZH,12
1991,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Ausland,UZH,0
1991,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Schweiz,UZH,0
1991,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Ausland,UZH,0
1991,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Schweiz,UZH,0
1991,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Ausland,UZH,0
1991,99.99 Fach nicht zuteilbar,Schweiz,UZH,0
1991,99.99 Fach nicht zuteilbar,Ausland,UZH,0
1991,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Schweiz,UZH,0
1991,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Ausland,UZH,0
1991,8.1 Zentrale Verwaltung,Schweiz,UZH,0
1991,8.1 Zentrale Verwaltung,Ausland,UZH,0
1991,8.2 Zentrale Bibliotheken,Schweiz,UZH,0
1991,8.2 Zentrale Bibliotheken,Ausland,UZH,0
1991,8.3 Technische Dienste und Logistik,Schweiz,UZH,0
1991,8.3 Technische Dienste und Logistik,Ausland,UZH,0
1991,8.4 Dienstleistungen für Mitarbeitende und Studierende,Schweiz,UZH,0
1991,8.4 Dienstleistungen für Mitarbeitende und Studierende,Ausland,UZH,0
1992,1.1 Theologie,Schweiz,UZH,81
1992,1.1 Theologie,Ausland,UZH,19
1992,1.2 Sprach- und Literaturwissenschaften,Schweiz,UZH,291
1992,1.2 Sprach- und Literaturwissenschaften,Ausland,UZH,86
1992,1.3 Historische und Kulturwissenschaften,Schweiz,UZH,220
1992,1.3 Historische und Kulturwissenschaften,Ausland,UZH,37
1992,1.4 Sozialwissenschaften,Schweiz,UZH,321
1992,1.4 Sozialwissenschaften,Ausland,UZH,68
1992,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Schweiz,UZH,660
1992,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Ausland,UZH,88
1992,2 Wirtschaftswissenschaften,Schweiz,UZH,346
1992,2 Wirtschaftswissenschaften,Ausland,UZH,88
1992,3 Recht,Schweiz,UZH,234
1992,3 Recht,Ausland,UZH,21
1992,4.1 Exakte Wissenschaften,Schweiz,UZH,109
1992,4.1 Exakte Wissenschaften,Ausland,UZH,57
1992,4.2 Naturwissenschaften,Schweiz,UZH,579
1992,4.2 Naturwissenschaften,Ausland,UZH,165
1992,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Schweiz,UZH,232
1992,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Ausland,UZH,35
1992,5.1 Humanmedizin,Schweiz,UZH,1342
1992,5.1 Humanmedizin,Ausland,UZH,331
1992,5.2 Zahnmedizin,Schweiz,UZH,281
1992,5.2 Zahnmedizin,Ausland,UZH,73
1992,5.3 Veterinärmedizin,Schweiz,UZH,391
1992,5.3 Veterinärmedizin,Ausland,UZH,72
1992,5.4 Pharmazie,Schweiz,UZH,8
1992,5.4 Pharmazie,Ausland,UZH,1
1992,5.5 Medizin und Pharmazie übergreifend/übrige,Schweiz,UZH,4
1992,5.5 Medizin und Pharmazie übergreifend/übrige,Ausland,UZH,0
1992,6.1 Bauwesen und Geodäsie,Schweiz,UZH,0
1992,6.1 Bauwesen und Geodäsie,Ausland,UZH,0
1992,6.2 Maschinen- und Elektroingenieurwissenschaften,Schweiz,UZH,0
1992,6.2 Maschinen- und Elektroingenieurwissenschaften,Ausland,UZH,0
1992,6.3 Agrar- und Forstwissenschaften,Schweiz,UZH,0
1992,6.3 Agrar- und Forstwissenschaften,Ausland,UZH,0
1992,6.4 Technische Wissenschaften übergreifend/übrige,Schweiz,UZH,0
1992,6.4 Technische Wissenschaften übergreifend/übrige,Ausland,UZH,0
1992,7 Interdisziplinäre und Andere,Schweiz,UZH,1
1992,7 Interdisziplinäre und Andere,Ausland,UZH,0
1992,8.5 Zentrale Verwaltung (bis 2001),Schweiz,UZH,257
1992,8.5 Zentrale Verwaltung (bis 2001),Ausland,UZH,194
1992,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Schweiz,UZH,16
1992,8.6 Zentrale Logistik für Lehre und Forschung (bis 2001),Ausland,UZH,0
1992,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Schweiz,UZH,0
1992,8.7 Dienstleistungen für die Hochschulangehör. (bis 2001),Ausland,UZH,0
1992,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Schweiz,UZH,0
1992,8.8 Dienstleistungen für die Öffentlichkeit (bis 2001),Ausland,UZH,0
1992,99.99 Fach nicht zuteilbar,Schweiz,UZH,0
1992,99.99 Fach nicht zuteilbar,Ausland,UZH,0
1992,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Schweiz,UZH,0
1992,8.9 Übrige nicht zuteilbare Aufwände (bis 2001),Ausland,UZH,0
1992,8.1 Zentrale Verwaltung,Schweiz,UZH,0
1992,8.1 Zentrale Verwaltung,Ausland,UZH,0
1992,8.2 Zentrale Bibliotheken,Schweiz,UZH,0
1992,8.2 Zentrale Bibliotheken,Ausland,UZH,0
1992,8.3 Technische Dienste und Logistik,Schweiz,UZH,0
1992,8.3 Technische Dienste und Logistik,Ausland,UZH,0
1992,8.4 Dienstleistungen für Mitarbeitende und Studierende,Schweiz,UZH,0
1992,8.4 Dienstleistungen für Mitarbeitende und Studierende,Ausland,UZH,0
1993,1.1 Theologie,Schweiz,UZH,63
1993,1.1 Theologie,Ausland,UZH,22
1993,1.2 Sprach- und Literaturwissenschaften,Schweiz,UZH,286
1993,1.2 Sprach- und Literaturwissenschaften,Ausland,UZH,96
1993,1.3 Historische und Kulturwissenschaften,Schweiz,UZH,252
1993,1.3 Historische und Kulturwissenschaften,Ausland,UZH,29
1993,1.4 Sozialwissenschaften,Schweiz,UZH,332
1993,1.4 Sozialwissenschaften,Ausland,UZH,63
1993,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Schweiz,UZH,231
1993,1.5 Geistes- und Sozialwissenschaften übergreifend/übrige,Ausland,UZH,39
1993,2 Wirtschaftswissenschaften,Schweiz,UZH,251
1993,2 Wirtschaftswissenschaften,Ausland,UZH,75
1993,3 Recht,Schweiz,UZH,223
1993,3 Recht,Ausland,UZH,23
1993,4.1 Exakte Wissenschaften,Schweiz,UZH,122
1993,4.1 Exakte Wissenschaften,Ausland,UZH,55
1993,4.2 Naturwissenschaften,Schweiz,UZH,573
1993,4.2 Naturwissenschaften,Ausland,UZH,178
1993,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Schweiz,UZH,101
1993,4.3 Exakte und Naturwissenschaften übergreifend/übrige,Ausland,UZH,15
1993,5.1 Humanmedizin,Schweiz,UZH,1221
1993,5.1 Humanmedizin,Ausland,UZH,344
1993,5.2 Zahnmedizin,Schweiz,UZH,278
1993,5.2 Zahnmedizin,Ausland,UZH,78
1993,5.3 Veterinärmedizin,Schweiz,UZH,385
1993,5.3 Veterinärmedizin,Ausland,UZH,71
1993,5.4 Pharmazie,Schweiz,UZH,9
1993,5.4 Pharmazie,Ausland,UZH,1
1993,5.5 Medizin und Pharmazie übergreifend/übrige,Schweiz,UZH,4
1993,5.5 Medizin und Pharmazie übergreifend/übrige,Ausland,UZH,0
1993,6.1 Bauwesen und Geodäsie,Schweiz,UZH,0
1993,6.1 Bauwesen und Geodäsie,Ausland,UZH,0
1993,6.2 Maschinen- und Elektroingenieurwissenschaften,Schweiz,UZH,0
1993,6.2 Maschinen- und Elektroingenieurwissenschaften,Ausland,UZH,0
1993,6.3 Agrar- und Forstwissenschaften,Schweiz,UZH,0
1993,6.3 Agrar- und Forstwissenschaften,Ausland,UZH,0
